Date,NVDA,APH,AXON,JPM,CAT,META,APO,AJG,WELL,NFLX,STX,WMT,AME,KKR,JCI,JBL,AAPL,SPGI,FIX,GS,PWR,PGR,AVGO,GRMN,BLDR,RJF,TT,CMG,MSI,TKO,LLY,AZO,TSLA,ALGN,NEM,BSX,ISRG,DECK,MPC,TMUS,HCA,NVR,COST,ABBV,TTWO,VTR,POOL,PKG,IRM,TMO
2017-07-05,3.547499895095825,18.385000228881836,25.09000015258789,93.12000274658203,107.0,149.0,26.350000381469727,57.619998931884766,75.79000091552734,14.657999992370605,38.79999923706055,25.183332443237305,61.22999954223633,18.59000015258789,43.29999923706055,29.540000915527344,35.92250061035156,146.07000732421875,37.099998474121094,228.3800048828125,32.68000030517578,44.43000030517578,23.100000381469727,51.790000915527344,15.239999771118164,54.46666717529297,70.8999252319336,8.36400032043457,86.83000183105469,20.309999465942383,82.62999725341797,530.2999877929688,23.14666748046875,151.52000427246094,32.130001068115234,27.56999969482422,103.12666320800781,11.548333168029785,52.83000183105469,59.880001068115234,87.30000305175781,2397.909912109375,158.92999267578125,72.4800033569336,72.06999969482422,69.88999938964844,119.9800033569336,112.23999786376953,34.810001373291016,174.60000610351562
2017-07-06,3.546750068664551,18.212499618530273,25.280000686645508,93.54000091552734,107.2300033569336,149.02999877929688,26.209999084472656,57.41999816894531,74.76000213623047,14.61299991607666,38.279998779296875,25.116666793823242,60.970001220703125,18.3700008392334,43.47999954223633,28.969999313354492,35.755001068115234,147.27000427246094,36.45000076293945,227.97000122070312,32.5099983215332,44.75,22.756000518798828,51.849998474121094,15.25,54.31999969482422,71.34212493896484,8.235199928283691,86.69999694824219,20.360000610351562,82.31999969482422,514.010009765625,21.150667190551758,151.1199951171875,32.560001373291016,27.440000534057617,103.60888671875,11.226667404174805,53.13999938964844,59.560001373291016,86.80999755859375,2414.949951171875,161.11000061035156,72.23999786376953,72.6500015258789,68.88999938964844,120.37999725341797,111.41999816894531,34.380001068115234,174.77999877929688
2017-07-07,3.6445000171661377,18.22249984741211,23.950000762939453,93.95999908447266,106.61000061035156,149.25,26.90999984741211,57.529998779296875,73.0999984741211,14.664999961853027,37.47999954223633,25.21666717529297,61.349998474121094,18.3700008392334,43.13999938964844,28.93000030517578,35.724998474121094,146.50999450683594,36.20000076293945,228.22999572753906,32.779998779296875,44.470001220703125,23.530000686645508,51.2400016784668,15.15999984741211,54.2599983215332,71.50504302978516,8.27340030670166,86.3499984741211,20.530000686645508,81.62000274658203,503.0,20.899999618530273,150.97999572753906,32.150001525878906,27.440000534057617,104.2699966430664,11.12166690826416,52.869998931884766,59.45000076293945,84.94999694824219,2449.02001953125,157.36000061035156,72.11000061035156,73.43000030517578,67.61000061035156,120.5999984741211,110.98999786376953,34.189998626708984,175.8000030517578
2017-07-10,3.743499994277954,18.280000686645508,25.040000915527344,93.5,106.7300033569336,151.69000244140625,26.209999084472656,57.709999084472656,73.04000091552734,15.034000396728516,38.13999938964844,25.049999237060547,61.540000915527344,18.59000015258789,43.150001525878906,29.170000076293945,36.02750015258789,148.5500030517578,36.0,224.27000427246094,32.90999984741211,44.7599983215332,24.051000595092773,50.97999954223633,15.600000381469727,54.206668853759766,72.35066223144531,8.260000228881836,86.83999633789062,20.549999237060547,82.33000183105469,503.0,20.860000610351562,152.10000610351562,31.940000534057617,27.559999465942383,104.83333587646484,11.138333320617676,53.95000076293945,60.06999969482422,85.94999694824219,2475.0,153.50999450683594,71.80000305175781,74.70999908447266,67.5,120.27999877929688,110.29000091552734,34.400001525878906,177.8000030517578
2017-07-11,3.846250057220459,18.4375,24.93000030517578,93.33000183105469,107.91000366210938,153.3699951171875,26.989999771118164,57.459999084472656,72.58000183105469,15.237000465393066,38.369998931884766,24.459999084472656,61.650001525878906,18.829999923706055,43.310001373291016,29.5,36.182498931884766,148.30999755859375,35.54999923706055,226.0399932861328,33.38999938964844,45.029998779296875,24.200000762939453,50.400001525878906,15.529999732971191,55.0,72.56012725830078,8.140000343322754,87.37999725341797,20.56999969482422,82.38999938964844,508.0,21.066667556762695,151.55999755859375,32.529998779296875,27.540000915527344,105.48999786376953,11.203332901000977,53.91999816894531,60.7400016784668,85.94999694824219,2521.5400390625,151.4499969482422,71.88999938964844,74.47000122070312,67.05999755859375,118.87999725341797,112.70999908447266,33.4900016784668,177.64999389648438
2017-07-12,3.9574999809265137,18.542499542236328,25.420000076293945,92.61000061035156,108.91999816894531,156.49000549316406,27.229999542236328,56.939998626708984,73.12999725341797,15.57699966430664,39.33000183105469,24.553333282470703,62.0,19.09000015258789,43.33000183105469,29.940000534057617,36.467498779296875,148.47999572753906,36.0,226.39999389648438,33.72999954223633,44.66999816894531,24.299999237060547,50.5099983215332,15.75,54.400001525878906,72.62218475341797,7.920000076293945,88.19999694824219,20.6299991607666,82.7300033569336,501.9700012207031,22.02666664123535,152.07000732421875,33.349998474121094,27.68000030517578,105.55555725097656,11.153332710266113,54.7400016784668,61.70000076293945,86.91000366210938,2520.0,151.4600067138672,71.51000213623047,76.4000015258789,67.31999969482422,120.54000091552734,112.08000183105469,33.599998474121094,179.2100067138672
2017-07-13,4.074999809265137,18.655000686645508,25.43000030517578,92.69000244140625,108.88999938964844,158.74000549316406,27.040000915527344,56.959999084472656,73.54000091552734,15.85099983215332,37.619998931884766,24.889999389648438,62.22999954223633,19.25,43.29999923706055,30.0,36.375,149.35000610351562,36.099998474121094,227.38999938964844,34.790000915527344,46.33000183105469,24.711999893188477,50.25,15.75,55.0,72.56787872314453,7.96019983291626,88.58000183105469,20.549999237060547,83.55999755859375,492.9599914550781,22.007333755493164,153.1300048828125,33.150001525878906,27.81999969482422,105.7300033569336,10.958333015441895,53.68000030517578,61.5,86.38999938964844,2528.89990234375,153.22999572753906,71.94000244140625,77.4800033569336,67.79000091552734,119.2300033569336,112.51000213623047,33.970001220703125,180.57000732421875
2017-07-14,4.032249927520752,18.662500381469727,25.1299991607666,90.80999755859375,108.55000305175781,160.1300048828125,27.190000534057617,57.349998474121094,73.88999938964844,15.930000305175781,38.400001525878906,25.42333221435547,61.79999923706055,19.229999542236328,43.54999923706055,30.229999542236328,36.99250030517578,149.22000122070312,36.45000076293945,227.22000122070312,34.38999938964844,45.08000183105469,24.863000869750977,50.470001220703125,15.819999694824219,54.36000061035156,72.00154876708984,7.97599983215332,88.23999786376953,20.649999618530273,84.11000061035156,507.5299987792969,21.54599952697754,152.13999938964844,33.41999816894531,27.670000076293945,104.4911117553711,10.904999732971191,53.810001373291016,61.209999084472656,86.41999816894531,2526.0,154.25999450683594,72.62000274658203,76.48999786376953,67.87999725341797,117.55000305175781,113.45999908447266,34.22999954223633,179.86000061035156
2017-07-17,4.158249855041504,18.642499923706055,25.239999771118164,91.81999969482422,108.0,160.25,27.25,57.599998474121094,73.72000122070312,16.291000366210938,39.0,25.43000030517578,61.869998931884766,19.350000381469727,43.84000015258789,30.510000228881836,37.20500183105469,149.25999450683594,36.70000076293945,228.72999572753906,34.209999084472656,45.58000183105469,25.07900047302246,50.54999923706055,15.869999885559082,54.893333435058594,71.90845489501953,7.914000034332275,88.43000030517578,20.899999618530273,84.30999755859375,502.8900146484375,21.702667236328125,155.00999450683594,33.470001220703125,27.770000457763672,106.10221862792969,10.866666793823242,53.86000061035156,61.040000915527344,86.44000244140625,2529.64990234375,153.0,73.0999984741211,76.41999816894531,68.01000213623047,116.20999908447266,112.70999908447266,34.63999938964844,181.0800018310547
2017-07-18,4.04449987411499,18.655000686645508,25.719999313354492,90.44999694824219,108.22000122070312,159.66000366210938,27.200000762939453,57.11000061035156,73.91999816894531,17.61199951171875,39.060001373291016,25.416667938232422,61.65999984741211,19.40999984741211,43.970001220703125,30.34000015258789,37.29999923706055,148.7899932861328,36.400001525878906,227.5,33.720001220703125,45.25,24.72599983215332,50.40999984741211,15.90999984741211,54.83333206176758,71.93949127197266,7.90500020980835,88.08999633789062,20.600000381469727,83.51000213623047,504.010009765625,21.166667938232422,155.99000549316406,33.880001068115234,27.709999084472656,105.36222076416016,10.973333358764648,54.619998931884766,61.61000061035156,86.91999816894531,2534.0,152.61000061035156,72.62999725341797,75.94000244140625,68.83999633789062,117.7300033569336,112.20999908447266,34.709999084472656,180.60000610351562
